source,target,connection_type,justification,weight
4R7cuj0TvkNxURIAKReRh9,3i4ssEZfLO3bgaB6hnj3tp,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,2i84vfr3fIZUMAp61JZfKf,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,4aWqVlWZwVfuSTVucZrb65,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,1XXvo0XLQqEnIb0fjEr0C8,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,3GAclAxw8ZkD2HjOkB6Beo,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,7tnOSv6Q3GreYZQWarWIz4,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,4bzITzu8lTBrupHwx5vYLs,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,5FrsFlteBq3DuIoCv5fKAp,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,65vseJi4kug0grGTTSmH2u,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,1JqVkjt28jeJY9cL4ioboU,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,6YLo5SejKIp8D8Ui0VVn57,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,0EnekakuGf0kBeUa4Jjrx2,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,3sOTrhVom7qDoKp0nnwQEh,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,0nWhWuaLLCcJS0D19np9Cb,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,5FQbvZuAfluVde618bLjWH,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,5pUrlEGxrzuC2PzjcqBFRA,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,2dyFuiklAzsV8Jh1ANLKrU,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,0MGktjEGcTSHA3Me5BHP8V,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,5t0E0Ipyq2yNGrucAtCIvP,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,1TeyzcAu9wKnRC9rY2rdkh,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,2JTwsv89lQ7uY7NsUQVqE0,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,09dwCB0a9GrvSZloCCXqq3,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,7bl8qstk4K7d1wkbDmNnZL,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
4R7cuj0TvkNxURIAKReRh9,0uCJZLDovkNS8Ma7TZYkwC,mood_affinity,valence=0.69 energy=0.53 mood=0.16,0.162
1xvabzc77mLFpP7WpaDtmu,4ss9oA7hCf7e1ZxucMXyLy,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,2dIs40C97zjNaJLrY03Czv,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,6ZDqMzzcX8w2RaAWY6JHGN,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,35zsJX3tlRJPgxecJdwnCt,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,4Do8zB8wXpDEn0lBKg3Rf0,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,7qzsvHOsaJdefeDwyZNGjY,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,7dJLRobSnGBar7G1YhsId9,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,6Qe3oEUnOc3YkmDtvoFRLj,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,2yruHlh8qTlfVWPeN7HLfz,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,43L9aX73voFRopYzdaOeks,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,1i663MaTN7dcRxv2UPKOlu,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,04bNiW1CiMHWM0kSDvbLzp,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,1ZEHPid4qHr05Z7QpwLJuW,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,1RJeiAIwR9pZBgJA8ndZLL,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,1a7ZHtzNCTPuJkStK8WJbq,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,0OSyytXWtlGrjXpeta3Idg,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,6k0o7pOByFAi1LVqE0plZA,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,3xzRBn3ywzobJrc1efC7Sb,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,6T1TompuJnWs8299wj9Zpm,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,11SxP7F7pdcnHVL9PYBUde,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,2iv6WW9vINyoRV8UTemp0n,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,6SUHMSU9EBORT2fskEirQE,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,5h7t3xeHdfDthaqIF0fn3q,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,3djWekEDgbhAtkXGdFNbFt,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,0W4N0KzHKWQp2Wn1Mf6uMa,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,6Z2igqMvzGGjvQq2vfyolf,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,6p9KkBAfxdiulHJWBBj5OK,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,4bkG4W5n6IGkjjjd564hkm,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
1xvabzc77mLFpP7WpaDtmu,5CK7ifWXLxF6ntrpyUHTND,mood_affinity,valence=0.75 energy=0.90 mood=-0.15,-0.15
2cKWZV0iHkZc5RzxpwszAM,1LfenlmTcE1isHsa0dVFek,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,7b94Oh1p69ue3mCdXsngrh,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,2NBRmMAaBn4oJ5A5BG3UL5,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,0pW4iiqD5lr2c9FwDtmGCG,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,5k9o0bOuUm1xAbmJOMhjqR,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,3sOTrhVom7qDoKp0nnwQEh,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,384txiSqJA9XFLWWLRBhO7,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,7aCPldwYiPISjBEmT5s2w0,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,7bl8qstk4K7d1wkbDmNnZL,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,6dfAQwO6Pg9o5wrsUwG3Ip,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,2i84vfr3fIZUMAp61JZfKf,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,4sO9tnvCH3DJZ3AAXoixjd,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,6XdHZr9iXdqc4Q76wtgbqr,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,6YLo5SejKIp8D8Ui0VVn57,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,2jrtlEsTbL8g4aGbOnCyMb,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,5g16JoBfDBqq3Rb5DvsYVX,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,3i4ssEZfLO3bgaB6hnj3tp,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,7oX7pXziD0WcYYi8DLmvnL,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,2cD62urxisvtvwWOSIe3Gv,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,1mCIgYhMPorNlMCqr1RNEM,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,4y2QEmnp3DRgXjdbZfUs3X,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,2NUEBFXY3K42AnhW0Izmiz,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,2h2OoGElG6Lddyx6sjtTZM,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,0UsdtLayy7SqJ4rUsDMRk8,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,5FQbvZuAfluVde618bLjWH,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,5IDX3criNsV6KTvV5gTfa9,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,0Wc6cbF38a90b8wov9V63F,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,1XXvo0XLQqEnIb0fjEr0C8,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,2tzjEo9Olp79ms8BuAGzso,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
2cKWZV0iHkZc5RzxpwszAM,1gJA27xiMdENwoAVN7kMlo,mood_affinity,valence=0.90 energy=0.23 mood=0.67,0.673
6SR0dDuXH2vtgBfMLrivKV,1vfx47fbk60K3ojvmXaI47,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,6PcEmYKixWJV1kwoOGEv04,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,45n1UykYUNp1LgRt8auL4U,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,1T8grchCkVHRzP2McY9ARx,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,4uVz63luo9MJ4aFSLuW9sz,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,6uk2UTJGJcBsCa4mZUWcFn,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,2hQykQxAGtmbMBvAN7T4Z0,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,6iQz54AGEoITB0wgFi3zfz,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,50CggSymeHKf2oNETGw9Qh,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,0wxB0eg4ZNoErbz6Gi4CyW,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,1eECAaN6EoPl88toDVW8PE,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,3ZYO0HGRFFdAGeb8o7F9KC,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,0pU3BtslOPzQIhwgdZMd8O,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,4ql2jVYt0hD3PFvcsKYVLP,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,1cdbkpZ3q1KYZDNSrOpdkb,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,2hGsJ2HbSJo2Bu9UEHmCqL,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,1Hv1VTm8zeOeybub15mA2R,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,4wr2LEc4Inxv0M1Fch9uVj,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,700D6C7VLoFuEuv1oDbd7A,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,6GoLARmR2OZl2EldehFrsA,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,59Ib7akxdOoKgSQQTk5gHZ,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,35EG4VdDBnnkiYbuepTwPr,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,571md1FedFYFaYUMUktYaF,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,672h5dJCAAHaCHSe9FoAG9,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,4GanJ5X4LQSXbTAQpbNIvQ,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,3Fs59N7XwKmHxni4uukzqx,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,1RzFvUxCcCdIIMbqNt7lQd,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,7cn8UphRWOPeGn4hxMvY0X,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
6SR0dDuXH2vtgBfMLrivKV,1ghKTQnQ3eK4PCz1sCdNoa,mood_affinity,valence=0.94 energy=0.52 mood=0.42,0.423
10ohUdSA7ZKCSeulKs1ciP,4ZIMjegJQJoCVnwr61sIvT,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,68oZTWrQDccWDf4y9UpBXk,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,1a2biJevaaCeW9w32vLyBO,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,6d35oKjl5T813gwx2E0SSY,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,3U4FsGcEbM7eOk8kvIIwVY,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,3Vgb8XIYtpcLJWehVa6eGA,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,4pdOiZHDL6L12U8KhMdTS7,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,0WOFJR54wyTwLB11jcBDb1,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,0urAdcTNGNqUwFsiIEMA9C,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,2Yrsev5D6RwqvPltgOmUcH,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,4qUhUcrPQxRnmhJPzl1972,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,0NXH0Te1ZDnKGDPqwomITQ,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,51Fw32KFm2W0Fk5B0ebWMB,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,4KK6A8HKj23ASHNjbDdbMG,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,3pzBD8BVdrv7VJ7glRYshl,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,43myJvsPC9hA4Zu8k4cAPI,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,4SHKP9NefTNi8KWo9jBbnP,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,6lDuFNpJKZvbR4fqEVtH66,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,5eaOLqxqts6VaLOCObATwp,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,4AwlWUTcRIOpD7YkRVY3Pc,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,4ElO3MwlHnx4dvnaMFcyGp,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,4LJcNiq2pBb8OeqrGdBJQw,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,2r6Jay01kQTR0ztlXQbxf3,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,0ileL1L3Vtpf5VZ5RQZ94m,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,6EzC80O5pl3vPkh4bST7V5,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,6zV0doYRFEHOoI46iENU1d,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
10ohUdSA7ZKCSeulKs1ciP,5mKcwkUfjG9PaQ4KywZxVx,mood_affinity,valence=0.37 energy=0.09 mood=0.28,0.2791
1BKr79f62jo7IGwIQJchnx,2mHD1X70ZkFXzVcyUbC4up,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,4UHR07RtIxz53CmPtU1MjH,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2AiyLKH0OQ2eh04N6wcFoc,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,1qHFwPyMr2ZQwoVQrlucjF,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,7IWdKDoQ3QNaF790h3skyc,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,3igEfREloyWh3Y8m4cS8QB,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,3PsYKvrsVB5w6YV3jxJuKP,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2gpFhHwBF5IZwP61MaMtPX,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,3fnvyhpihMGDGiO7l2EedI,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,1OvHd0mrC4WfxcQlq39TK0,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,0yAoLxOVvKF8F9Fl3HOQYw,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,4BqJY518k2fWMqm9CI0KUc,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,519eqhlMqX9NTiC65A6lwI,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,77yA4ZiCZgm9aK909ATVLV,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2kQBSdOhGV4VEvMRihLrYn,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,59ZsoLhvMPywknUohMX3h9,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2AQrJrVe2pIBZ1S3aGESEx,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,7qeSsa2iFblJGT3uoTLw4K,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,13gzqa9L58ZszOIqON5ZZR,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2isunnayB7fJUBhTLnbGYi,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2twRRzKh1cq4bKoOIIwaVJ,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,1V8TQ7Uhauq1GdhctrMJf9,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,3KZ72YyftIV2SzjVuOAg3G,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,5SKCzrqVptE1YpRpTgNUQf,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,18HnCeaGjRjCyhqrBG2xmR,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,5DUjD9Q2gtP0YmmxfSueHv,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,4yTbw18hYN035sCX3WBLg6,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,4RoblsWbf7A2wj2x91N9lb,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,7AQyx6fF4zINWCuwVTGcx0,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2hh0DDX5PQH8xvS02VHSbP,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,238gnNF6BNdECfytAVEuM1,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,2sZ0uw5ZgibFVCRWmpWBRK,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,6gq5YInoFxEUT13bzu9DyC,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,5GwPTFXjE3WLJevK6KLMyc,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,63NufhQ4F55bGZhT3l4Q6G,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,6IVLrahIqhk1bohyMLAZ6j,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
1BKr79f62jo7IGwIQJchnx,26f5mnEGCvDAAJk05Bhi8K,mood_affinity,valence=0.26 energy=0.88 mood=-0.61,-0.613
10nnCsc6unlme3bImINZV3,1ZEOIhSn6BKErV59bIgn76,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
10nnCsc6unlme3bImINZV3,7Fe2hIvOFf1kwAIRavM66g,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
10nnCsc6unlme3bImINZV3,0tqYkWGK59TX4f39lHNVbG,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
10nnCsc6unlme3bImINZV3,1RHiqaz9MG1tKqJ9ny5Alf,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
10nnCsc6unlme3bImINZV3,0rdiYaZEvc3KehBNF0WSkj,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
10nnCsc6unlme3bImINZV3,1JnZHgpyInXF5DEyEGefWw,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
10nnCsc6unlme3bImINZV3,5Kelvlf6aU6is8muBjaZ4S,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
10nnCsc6unlme3bImINZV3,6c9q5qGCLPDzBMFd3k3ifJ,mood_affinity,valence=0.62 energy=0.76 mood=-0.14,-0.136
